Wall time,Step,Value
1732696086.7106066,94,147.0
1732696095.9704535,95,167.0
1732696106.2698784,96,198.0
1732696115.8098042,97,179.0
1732696126.4448864,98,190.0
1732696134.7093704,99,154.0
1732696144.725019,100,189.0
1732696154.3169034,101,180.0
1732696166.72486,102,241.0
1732696179.5085795,103,233.0
1732696189.383228,104,184.0
1732696200.0099244,105,212.0
1732696206.89126,106,134.0
1732696217.8283105,107,224.0
1732696225.5195236,108,157.0
1732696240.2108455,109,299.0
1732696249.058223,110,171.0
1732696256.3635852,111,145.0
1732696266.0005305,112,196.0
1732696275.450817,113,178.0
1732696284.2179441,114,169.0
1732696293.578637,115,192.0
1732696301.8535354,116,167.0
1732696308.3498535,117,125.0
1732696322.8897834,118,270.0
1732696333.342443,119,207.0
1732696344.4690049,120,223.0
1732696358.9692016,121,293.0
1732696375.3355145,122,331.0
1732696388.414688,123,266.0
1732696402.6876676,124,262.0
1732696416.3437693,125,228.0
1732696429.131817,126,219.0
1732696441.4982235,127,210.0
1732696454.761843,128,210.0
1732696464.4053137,129,156.0
1732696471.6399624,130,118.0
1732696482.857533,131,188.0
1732696493.4952881,132,183.0
1732696503.0857005,133,178.0
1732696511.0279338,134,160.0
1732696521.5938673,135,215.0
1732696530.3058999,136,172.0
1732696537.3462899,137,135.0
1732696548.3211715,138,194.0
1732696555.2554185,139,134.0
1732696574.2951527,140,368.0
1732696583.521458,141,169.0
1732696592.780862,142,179.0
1732696601.4212925,143,169.0
1732696611.0614414,144,183.0
1732696625.4478912,145,277.0
1732696646.6850126,146,376.0
1732696660.414669,147,271.0
1732696675.002584,148,289.0
1732696685.8299863,149,219.0
1732696697.4736688,150,219.0
1732696705.2771432,151,151.0
1732696718.296928,152,256.0
1732696732.3526125,153,256.0
1732696746.741256,154,241.0
1732696760.5292795,155,222.0
1732696771.7825084,156,183.0
1732696789.801194,157,294.0
1732696803.1229184,158,243.0
1732696819.7124858,159,275.0
1732696834.0523095,160,235.0
1732696846.3428638,161,214.0
1732696857.9162838,162,215.0
1732696870.3111138,163,209.0
1732696883.0751078,164,243.0
1732696895.956854,165,216.0
1732696908.2434895,166,221.0
1732696921.8737993,167,230.0
1732696933.2279043,168,213.0
1732696944.5895793,169,214.0
1732696954.6345532,170,192.0
1732696965.4028702,171,185.0
1732696977.220735,172,217.0
1732696986.132715,173,164.0
1732697002.2802005,174,267.0
1732697012.1273608,175,192.0
1732697028.2062178,176,309.0
1732697039.0018866,177,192.0
1732697048.7867155,178,172.0
1732697061.2473161,179,219.0
1732697074.5426853,180,213.0
1732697092.3232713,181,273.0
1732697106.352972,182,238.0
1732697116.0394962,183,176.0
1732697125.1871898,184,178.0
1732697135.0136833,185,184.0
1732697146.2971814,186,191.0
1732697162.2214437,187,304.0
1732697171.1551037,188,137.0
1732697181.5419886,189,155.0
1732697205.5487204,190,439.0
1732697214.8300178,191,155.0
1732697224.5269706,192,162.0
1732697236.0397418,193,173.0
1732697245.7241795,194,136.0
1732697252.7128549,195,121.0
1732697260.395076,196,139.0
1732697267.5137439,197,131.0
1732697274.6776521,198,135.0
1732697283.434741,199,138.0
1732697292.311831,200,175.0
1732697300.334275,201,145.0
1732697309.0096686,202,169.0
1732697319.3273811,203,202.0
1732697330.6115463,204,198.0
1732697341.2350261,205,199.0
1732697389.7510636,206,466.0
1732697406.8935637,207,228.0
1732697425.3256407,208,307.0
1732697437.7925968,209,194.0
1732697462.0832064,210,396.0
1732697485.442858,211,307.0
1732697495.0693555,212,182.0
1732697502.0399122,213,132.0
1732697511.449827,214,154.0
1732697522.6640847,215,185.0
1732697532.5459886,216,142.0
1732697541.1814797,217,113.0
1732697555.9130776,218,228.0
1732697573.9300585,219,304.0
1732697591.9052389,220,259.0
1732697604.7290747,221,231.0
1732697614.1338236,222,122.0
1732697626.9003303,223,188.0
1732697633.7287862,224,122.0
1732697645.0200784,225,207.0
1732697652.449192,226,128.0
1732697658.936374,227,115.0
1732697675.1672165,228,290.0
1732697682.2539704,229,123.0
1732697697.532496,230,234.0
1732697705.857807,231,135.0
1732697713.6072593,232,125.0
1732697724.8974493,233,206.0
1732697731.5086002,234,111.0
1732697738.7585096,235,131.0
1732697747.4982185,236,160.0
1732697753.5994105,237,115.0
1732697761.6697598,238,151.0
1732697766.4051187,239,74.0
1732697774.6754684,240,134.0
1732697783.0474677,241,136.0
1732697788.9609234,242,93.0
1732697795.1198688,243,103.0
1732697802.1483104,244,119.0
1732697808.5881338,245,117.0
1732697813.932458,246,90.0
1732697820.1158555,247,106.0
1732697823.9853592,248,70.0
1732697832.4083767,249,126.0
1732697838.5229423,250,95.0
1732697844.6904027,251,105.0
1732697850.2402546,252,91.0
1732697858.2212226,253,141.0
1732697864.801319,254,116.0
1732697870.8097024,255,113.0
1732697878.450178,256,114.0
1732697888.2569845,257,123.0
1732697896.9860065,258,111.0
1732697902.1190891,259,86.0
1732697912.225164,260,139.0
1732697921.124348,261,150.0
1732697927.8066065,262,120.0
1732697932.0711002,263,62.0
1732697943.35579,264,190.0
1732697950.0070236,265,108.0
1732697959.7431557,266,178.0
1732697964.1483724,267,73.0
1732697970.278354,268,108.0
1732697972.6686192,269,46.0
1732697982.443439,270,169.0
1732697988.9285228,271,124.0
1732697998.7012432,272,164.0
1732698007.3512926,273,135.0
1732698016.5093088,274,165.0
1732698025.7508008,275,155.0
1732698036.0740857,276,178.0
1732698044.694213,277,143.0
1732698054.449277,278,169.0
1732698063.2186575,279,155.0
1732698072.2779438,280,171.0
1732698084.8404536,281,195.0
1732698093.2919517,282,120.0
1732698106.8237731,283,214.0
1732698116.5441,284,179.0
1732698126.0752232,285,161.0
1732698133.8310554,286,139.0
1732698142.7251058,287,170.0
1732698154.7241821,288,216.0
1732698165.2652032,289,195.0
1732698173.8793783,290,158.0
1732698184.3935463,291,181.0
1732698195.439747,292,186.0
1732698206.624306,293,185.0
1732698216.753234,294,181.0
1732698231.0838861,295,231.0
1732698243.4899886,296,158.0
1732698255.3166094,297,200.0
1732698264.1895225,298,155.0
1732698273.450698,299,161.0
1732698282.2031925,300,169.0
1732698292.766067,301,174.0
1732698303.5876217,302,192.0
1732698316.248224,303,218.0
1732698326.903789,304,201.0
1732698337.1731095,305,169.0
1732698349.3711116,306,217.0
1732698362.3346345,307,222.0
1732698376.6454337,308,264.0
1732698385.4655807,309,165.0
1732698395.5277493,310,180.0
1732698408.203813,311,205.0
1732698418.4853556,312,160.0
1732698425.80071,313,137.0
1732698435.7545733,314,165.0
1732698444.842788,315,154.0
1732698451.4146295,316,127.0
1732698458.8225079,317,124.0
1732698466.4275854,318,123.0
1732698474.6687973,319,139.0
1732698483.0470953,320,152.0
1732698490.1354845,321,138.0
1732698502.8290012,322,236.0
1732698513.119375,323,183.0
1732698522.4396892,324,153.0
1732698532.6202202,325,186.0
1732698550.6539264,326,324.0
1732698558.0907705,327,139.0
1732698572.5592153,328,269.0
1732698583.4784803,329,188.0
1732698595.0264082,330,192.0
1732698606.7167747,331,186.0
1732698609.129352,332,34.0
1732698621.7572267,333,208.0
1732698629.7587347,334,141.0
1732698638.3158844,335,143.0
1732698646.3199856,336,138.0
1732698654.8749774,337,154.0
1732698665.816031,338,171.0
1732698680.1954038,339,235.0
1732698692.0685208,340,223.0
1732698702.351997,341,194.0
1732698712.6384244,342,162.0
1732698721.2067392,343,145.0
1732698731.0048144,344,155.0
1732698739.3660626,345,140.0
1732698749.022616,346,150.0
1732698758.8322043,347,147.0
1732698766.7495441,348,142.0
1732698775.6774278,349,154.0
1732698783.9530432,350,152.0
1732698792.4372187,351,138.0
1732698801.6322916,352,134.0
1732698808.512323,353,130.0
1732698815.5056148,354,130.0
1732698823.4792967,355,132.0
1732698831.4869812,356,127.0
1732698838.4667776,357,129.0
1732698846.3368306,358,129.0
1732698853.619555,359,119.0
1732698862.088639,360,146.0
1732698871.6347916,361,165.0
1732698880.9440987,362,158.0
1732698887.1947086,363,104.0
1732698896.5104115,364,163.0
1732698904.2053924,365,132.0
1732698911.4850707,366,130.0
1732698925.2002451,367,178.0
1732698933.3981714,368,136.0
1732698941.5266192,369,125.0
1732698950.727239,370,150.0
1732698962.9314263,371,193.0
1732698972.9671597,372,141.0
1732698974.006476,373,17.0
1732698974.9722564,374,12.0
1732698984.359894,375,135.0
1732698993.8233676,376,127.0
1732699001.0635908,377,127.0
1732699001.8006816,378,13.0
1732699009.6339474,379,132.0
1732699017.3904157,380,134.0
1732699018.1168737,381,12.0
1732699019.8967104,382,27.0
1732699027.8386588,383,136.0
1732699035.8509412,384,134.0
1732699044.6572003,385,138.0
1732699053.0269728,386,142.0
1732699059.554022,387,117.0
1732699068.1571348,388,136.0
1732699078.54628,389,159.0
1732699085.72359,390,131.0
1732699093.5204248,391,122.0
1732699101.5606208,392,117.0
1732699110.194269,393,134.0
1732699116.6039627,394,115.0
1732699117.9292397,395,24.0
1732699123.9026413,396,109.0
1732699132.0235963,397,122.0
1732699140.6113865,398,119.0
1732699148.8347528,399,123.0
1732699156.4819894,400,112.0
1732699158.1800263,401,20.0
1732699159.3241446,402,15.0
1732699160.5996087,403,15.0
1732699161.8376238,404,24.0
1732699163.1375887,405,14.0
1732699169.9624763,406,111.0
1732699174.7760408,407,87.0
1732699182.3810823,408,112.0
1732699188.4913087,409,103.0
1732699195.2412028,410,108.0
1732699196.1509986,411,16.0
1732699197.1377978,412,16.0
1732699203.9903631,413,112.0
1732699210.2357433,414,102.0
1732699215.996585,415,103.0
1732699216.7106922,416,12.0
1732699224.7115166,417,118.0
1732699230.391864,418,98.0
1732699236.1759853,419,102.0
1732699237.0548573,420,16.0
1732699243.8633065,421,111.0
1732699250.579154,422,117.0
1732699257.118405,423,114.0
1732699263.0673406,424,104.0
1732699263.8804739,425,15.0
1732699271.494649,426,117.0
1732699278.8022573,427,120.0
1732699286.4722438,428,122.0
1732699294.286367,429,134.0
1732699301.1221318,430,114.0
1732699309.3719492,431,140.0
1732699322.2331784,432,228.0
1732699339.1300685,433,248.0
1732699347.1157541,434,120.0
1732699360.4506168,435,233.0
1732699372.0150905,436,209.0
1732699380.4609077,437,157.0
1732699393.5150318,438,209.0
1732699449.677069,439,950.0
1732699460.3810685,440,174.0
1732699473.5136628,441,238.0
1732699485.7330608,442,202.0
1732699497.4208376,443,201.0
1732699507.8674402,444,176.0
1732699522.5281613,445,224.0
1732699535.0086813,446,219.0
1732699546.5995753,447,197.0
1732699559.718993,448,244.0
1732699566.579582,449,129.0
1732699576.0298448,450,180.0
1732699590.101586,451,246.0
1732699604.1401544,452,226.0
1732699613.975684,453,169.0
1732699622.7922337,454,149.0
1732699642.5857203,455,332.0
1732699655.5697334,456,215.0
1732699657.2510448,457,35.0
1732699664.812488,458,146.0
1732699679.881093,459,281.0
1732699690.7796128,460,210.0
1732699736.683442,461,866.0
1732699774.4023938,462,698.0
1732699794.1294188,463,337.0
1732699809.11501,464,265.0
1732699833.1780891,465,426.0
1732699846.5528429,466,216.0
1732699864.626299,467,289.0
1732699873.6838825,468,168.0
1732699897.1372583,469,396.0
1732699911.1627648,470,229.0
1732699982.0044613,471,1264.0
1732699997.0995579,472,282.0
1732700003.0893435,473,113.0
1732700013.6216211,474,190.0
1732700022.5857875,475,163.0
1732700030.7112262,476,144.0
1732700040.3294542,477,175.0
1732700047.4650593,478,129.0
1732700054.9041705,479,148.0
1732700061.9210563,480,134.0
1732700071.8780687,481,171.0
1732700080.2802608,482,149.0
1732700090.079067,483,179.0
1732700098.0695126,484,153.0
1732700106.7511265,485,159.0
1732700114.8561172,486,157.0
1732700122.5410037,487,153.0
1732700132.0480866,488,175.0
1732700146.2651207,489,239.0
1732700165.8046052,490,302.0
1732700184.673106,491,344.0
1732700197.6924567,492,231.0
1732700211.0285194,493,235.0
1732700222.707557,494,206.0
1732700234.461257,495,226.0
1732700248.4626503,496,260.0
1732700258.4614556,497,195.0
1732700272.211008,498,251.0
1732700286.8709323,499,281.0
