Wall time,Step,Value
1732707843.415673,137,135.0
1732707846.9363763,138,132.0
1732707850.645448,139,140.0
1732707855.0424585,140,162.0
1732707859.2313895,141,154.0
1732707862.9820862,142,141.0
1732707867.1474245,143,157.0
1732707871.5067577,144,162.0
1732707875.5021496,145,155.0
1732707880.1063595,146,178.0
1732707884.230656,147,150.0
1732707887.84982,148,136.0
1732707891.7227085,149,143.0
1732707896.243691,150,159.0
1732707900.660079,151,166.0
1732707905.5016375,152,171.0
1732707910.2655954,153,173.0
1732707914.7245417,154,172.0
1732707919.107597,155,159.0
1732707923.5109088,156,168.0
1732707928.7355225,157,190.0
1732707932.9115057,158,162.0
1732707937.2344394,159,162.0
1732707941.6635246,160,164.0
1732707946.2942688,161,180.0
1732707951.3123527,162,188.0
1732707955.9095197,163,176.0
1732707961.0745728,164,191.0
1732707966.7303715,165,210.0
1732707972.3543391,166,191.0
1732707977.5335097,167,174.0
1732707981.742324,168,153.0
1732707986.4240665,169,174.0
1732707991.1799524,170,180.0
1732707996.5465677,171,201.0
1732708000.4729707,172,144.0
1732708004.59336,173,143.0
1732708008.7449472,174,155.0
1732708012.328159,175,134.0
1732708017.3905473,176,181.0
1732708021.397436,177,150.0
1732708025.8458824,178,172.0
1732708030.0954256,179,151.0
1732708034.454382,180,164.0
1732708038.8702788,181,162.0
1732708043.756621,182,179.0
1732708048.2067993,183,165.0
1732708052.775263,184,165.0
1732708057.4858582,185,182.0
1732708063.3483195,186,217.0
1732708068.6935768,187,194.0
1732708073.090538,188,168.0
1732708078.5734391,189,201.0
1732708082.5354862,190,151.0
1732708088.6623752,191,230.0
1732708092.4242895,192,142.0
1732708097.0144744,193,169.0
1732708102.035696,194,186.0
1732708106.863831,195,174.0
1732708110.668666,196,142.0
1732708114.7963936,197,160.0
1732708119.163854,198,160.0
1732708123.6431735,199,158.0
1732708128.5315542,200,163.0
1732708133.6743393,201,193.0
1732708138.809914,202,189.0
1732708143.8979461,203,197.0
1732708149.7743933,204,214.0
1732708155.065461,205,197.0
1732708160.6069152,206,196.0
1732708165.1955626,207,171.0
1732708171.406306,208,231.0
1732708177.471501,209,230.0
1732708182.343669,210,184.0
1732708189.5564523,211,269.0
1732708200.3213644,212,414.0
1732708208.8634415,213,317.0
1732708222.6429644,214,534.0
1732708229.9120169,215,268.0
1732708235.1149426,216,202.0
1732708243.7337701,217,319.0
1732708249.6864345,218,227.0
1732708256.3178403,219,248.0
1732708261.433576,220,193.0
1732708266.8272686,221,214.0
1732708276.3012366,222,348.0
1732708285.2467222,223,330.0
1732708291.6422303,224,241.0
1732708298.1385186,225,248.0
1732708306.8673623,226,329.0
1732708314.0420594,227,275.0
1732708321.772117,228,291.0
1732708326.7578409,229,194.0
1732708334.967186,230,307.0
1732708341.1354992,231,230.0
1732708350.096262,232,335.0
1732708359.2759612,233,350.0
1732708369.3046932,234,368.0
1732708374.9683545,235,219.0
1732708380.5439425,236,214.0
1732708386.3376873,237,214.0
1732708396.467714,238,391.0
1732708405.952098,239,352.0
1732708416.448721,240,398.0
1732708422.005253,241,213.0
1732708430.896113,242,339.0
1732708436.189537,243,198.0
1732708445.7117202,244,361.0
1732708452.1118262,245,247.0
1732708458.0628843,246,226.0
1732708464.919968,247,266.0
1732708470.75362,248,216.0
1732708477.6636925,249,262.0
1732708484.9060476,250,277.0
1732708490.338962,251,202.0
1732708496.6334279,252,233.0
1732708502.9199414,253,242.0
1732708514.46145,254,429.0
1732708520.529397,255,231.0
1732708526.330937,256,219.0
1732708532.1659877,257,220.0
1732708537.574084,258,201.0
1732708546.830474,259,343.0
1732708555.4222598,260,332.0
1732708562.954134,261,284.0
1732708569.1702063,262,234.0
1732708584.54904,263,596.0
1732708590.546348,264,226.0
1732708600.9916658,265,400.0
1732708606.181529,266,191.0
1732708612.522253,267,234.0
1732708619.0589933,268,239.0
1732708623.8562217,269,184.0
1732708628.863033,270,185.0
1732708634.7412574,271,220.0
1732708649.0989404,272,549.0
1732708657.7091873,273,319.0
1732708673.839724,274,607.0
1732708690.7326448,275,656.0
1732708695.7646558,276,184.0
1732708705.8052914,277,376.0
1732708714.6645594,278,333.0
1732708724.9083066,279,399.0
1732708729.701696,280,157.0
1732708733.665692,281,134.0
1732708753.330197,282,751.0
1732708759.3443835,283,217.0
1732708766.463179,284,277.0
1732708784.712492,285,694.0
1732708791.1212473,286,239.0
1732708796.8310077,287,215.0
1732708821.5021114,288,903.0
1732708851.8663244,289,1168.0
1732708876.0860634,290,921.0
1732708896.9704878,291,799.0
1732708908.1570666,292,424.0
1732708916.2312167,293,288.0
1732708937.3582497,294,818.0
1732708961.7829924,295,749.0
1732708973.9846551,296,254.0
1732708988.2768745,297,450.0
1732708996.3355002,298,298.0
1732709002.778636,299,243.0
1732709016.2824137,300,486.0
1732709026.5616436,301,385.0
1732709034.700526,302,304.0
1732709041.8277981,303,275.0
1732709049.7834876,304,297.0
1732709058.4227138,305,330.0
1732709065.0501409,306,250.0
1732709069.8973997,307,181.0
1732709075.3718634,308,207.0
1732709082.9785445,309,291.0
1732709095.5447304,310,482.0
1732709100.4917738,311,181.0
1732709118.4006436,312,677.0
1732709133.3740096,313,572.0
1732709146.8954933,314,505.0
1732709164.7303896,315,698.0
1732709178.3109317,316,517.0
1732709194.4474998,317,622.0
1732709205.4626076,318,412.0
1732709215.6916616,319,391.0
1732709227.3566196,320,452.0
1732709232.2241457,321,181.0
1732709236.3462143,322,157.0
1732709242.8975203,323,232.0
1732709252.3375297,324,354.0
1732709256.8363688,325,160.0
1732709260.8187213,326,146.0
1732709267.3883014,327,246.0
1732709271.4700677,328,151.0
1732709277.8432999,329,240.0
1732709291.3834329,330,503.0
1732709298.5360827,331,200.0
1732709309.082915,332,197.0
1732709319.911886,333,372.0
1732709328.6648242,334,307.0
1732709332.5159345,335,141.0
1732709337.490295,336,180.0
1732709343.3780324,337,209.0
1732709347.8995535,338,173.0
1732709351.6332843,339,141.0
1732709356.1264915,340,162.0
1732709363.1293962,341,248.0
1732709370.5584614,342,282.0
1732709376.6028721,343,226.0
1732709387.3051345,344,403.0
1732709392.1209466,345,178.0
1732709400.1129274,346,300.0
1732709405.7039227,347,216.0
1732709410.7081947,348,175.0
1732709416.0020626,349,199.0
1732709421.2683296,350,201.0
1732709426.6870832,351,199.0
1732709431.6060693,352,186.0
1732709436.5466838,353,186.0
1732709443.4909105,354,264.0
1732709448.5889583,355,186.0
1732709453.2222056,356,177.0
1732709460.4503715,357,267.0
1732709472.0552335,358,421.0
1732709477.2686872,359,196.0
1732709482.970137,360,214.0
1732709488.086363,361,193.0
1732709492.899484,362,179.0
1732709497.9163122,363,185.0
1732709503.0701358,364,189.0
1732709508.3819864,365,195.0
1732709513.412051,366,190.0
1732709518.5021617,367,187.0
1732709522.7936313,368,163.0
1732709528.3221166,369,204.0
1732709532.9077811,370,166.0
1732709537.0973887,371,158.0
1732709542.8441834,372,210.0
1732709548.2144864,373,199.0
1732709553.3058913,374,189.0
1732709557.779276,375,164.0
1732709562.8882134,376,186.0
1732709567.773659,377,164.0
1732709573.6884987,378,222.0
1732709578.208123,379,163.0
1732709582.9987168,380,182.0
1732709587.6332445,381,173.0
1732709593.654437,382,220.0
1732709599.1799605,383,197.0
1732709604.5506108,384,206.0
1732709609.283154,385,167.0
1732709613.7135932,386,173.0
1732709618.9584353,387,192.0
1732709624.397434,388,203.0
1732709628.9330182,389,166.0
1732709633.989341,390,186.0
1732709638.7625906,391,172.0
1732709644.611945,392,221.0
1732709649.293311,393,177.0
1732709653.887733,394,166.0
1732709659.407851,395,191.0
1732709664.1672268,396,175.0
1732709668.2331324,397,151.0
1732709672.8595378,398,165.0
1732709677.0888214,399,159.0
1732709681.9099019,400,176.0
1732709686.1790385,401,160.0
1732709699.276542,402,505.0
1732709711.0455248,403,438.0
1732709716.260596,404,196.0
1732709722.5376453,405,236.0
1732709724.3691223,406,76.0
1732709731.7490199,407,281.0
1732709748.424381,408,634.0
1732709752.8528497,409,173.0
1732709758.0412068,410,193.0
1732709769.848257,411,449.0
1732709774.3658597,412,167.0
1732709781.1827884,413,264.0
1732709789.883768,414,334.0
1732709794.8911464,415,186.0
1732709807.0953085,416,462.0
1732709811.6232202,417,164.0
1732709816.2457552,418,171.0
1732709822.6164088,419,234.0
1732709827.7007363,420,186.0
1732709831.0949912,421,125.0
1732709834.1652613,422,114.0
1732709837.2753346,423,116.0
1732709840.4498405,424,120.0
1732709843.6018708,425,116.0
1732709846.54472,426,110.0
1732709849.523584,427,107.0
1732709852.6051595,428,109.0
1732709855.9237185,429,119.0
1732709859.425856,430,132.0
1732709863.2101543,431,142.0
1732709867.3129041,432,143.0
1732709870.6584346,433,125.0
1732709874.9985657,434,158.0
1732709878.9560375,435,152.0
1732709886.5702531,436,283.0
1732709891.7185535,437,173.0
1732709896.2247164,438,157.0
1732709900.9700654,439,172.0
1732709905.2774522,440,162.0
1732709908.4155843,441,115.0
1732709912.406792,442,145.0
1732709916.5781777,443,154.0
1732709920.2287195,444,135.0
1732709925.9268847,445,209.0
1732709930.1370862,446,158.0
1732709932.3764353,447,81.0
1732709936.1624002,448,138.0
1732709940.9781604,449,171.0
1732709945.4431918,450,166.0
1732709948.4622517,451,115.0
1732709952.4452572,452,149.0
1732709957.1090355,453,170.0
1732709959.0745249,454,79.0
1732709962.8358579,455,127.0
1732709967.2618382,456,156.0
1732709970.7931895,457,134.0
1732709974.7387807,458,153.0
1732709978.824658,459,149.0
1732709982.4912755,460,138.0
1732709986.4382126,461,142.0
1732709990.5994303,462,157.0
1732709994.3549364,463,140.0
1732709997.8376417,464,124.0
1732710002.178629,465,160.0
1732710006.0399163,466,142.0
1732710008.7375884,467,99.0
1732710013.0606272,468,151.0
1732710016.8341217,469,136.0
1732710020.6799963,470,120.0
1732710023.7179873,471,117.0
1732710027.261607,472,127.0
1732710031.0830767,473,141.0
1732710034.7632284,474,141.0
1732710038.3580253,475,126.0
1732710042.120263,476,143.0
1732710046.092274,477,145.0
1732710049.6691325,478,126.0
1732710052.696586,479,115.0
1732710056.5574808,480,140.0
1732710059.9996674,481,124.0
1732710063.5206983,482,131.0
1732710066.6935513,483,121.0
1732710070.3750231,484,138.0
1732710073.709869,485,125.0
1732710077.265462,486,132.0
1732710080.1206071,487,110.0
1732710083.8360755,488,132.0
1732710087.2971427,489,129.0
1732710091.9372709,490,174.0
1732710095.2382007,491,125.0
1732710098.8993149,492,136.0
1732710104.835993,493,220.0
1732710107.9987264,494,112.0
1732710111.4544973,495,129.0
1732710115.2770357,496,143.0
1732710119.1000617,497,135.0
1732710122.474542,498,122.0
1732710126.3998027,499,147.0
