Wall time,Step,Value
1732707422.711447,5,0.05829349160194397
1732707423.804173,6,0.005765172652900219
1732707424.292682,7,0.003173082834109664
1732707425.9079945,8,0.0018856978276744485
1732707426.6001916,9,0.002074758755043149
1732707427.5159452,10,0.0017321843188256025
1732707427.8234975,11,0.06044497713446617
1732707428.1064065,12,0.05521414801478386
1732707429.8194516,13,0.01343457866460085
1732707430.9040332,14,0.008253229781985283
1732707431.5244274,15,0.013021809048950672
1732707432.0735333,16,0.0083833122625947
1732707432.5908237,17,0.007383448071777821
1732707433.225173,18,0.010009465739130974
1732707433.6486495,19,0.012023800984025002
1732707434.1834602,20,0.008762029930949211
1732707434.5440495,21,0.17111091315746307
1732707435.0780993,22,0.05784342437982559
1732707435.6691236,23,0.029673242941498756
1732707436.2533898,24,0.02343503013253212
1732707436.7139342,25,0.02426326833665371
1732707437.1872833,26,0.05562451854348183
1732707437.5956395,27,0.008982772938907146
1732707437.9564042,28,0.03997882828116417
1732707438.9300065,29,0.029714461416006088
1732707439.948208,30,0.028072752058506012
1732707440.4128242,31,0.13435371220111847
1732707440.820977,32,0.11048102378845215
1732707441.2761636,33,0.06485457718372345
1732707441.8265984,34,0.016762560233473778
1732707442.4742866,35,0.04195185378193855
1732707442.9611597,36,0.05270643159747124
1732707443.3493195,37,0.05891086533665657
1732707443.8196256,38,0.044604625552892685
1732707444.1811428,39,0.06084238365292549
1732707444.5426018,40,0.0684601217508316
1732707444.997799,41,0.14715023338794708
1732707446.1963446,42,0.1412396878004074
1732707446.7083702,43,0.06887511909008026
1732707447.431462,44,0.0573086217045784
1732707449.0993521,45,0.05904626101255417
1732707450.2882364,46,0.05115923285484314
1732707451.5542326,47,0.03518896549940109
1732707453.4804049,48,0.08266789466142654
1732707454.6510975,49,0.06194343790411949
1732707455.4835722,50,0.06822136789560318
1732707455.8737056,51,0.1200263723731041
1732707456.9574306,52,0.09800548851490021
1732707458.160888,53,0.050252050161361694
1732707458.6315868,54,0.0795629620552063
1732707459.7220552,55,0.08359353244304657
1732707460.8621325,56,0.03154242783784866
1732707462.0017002,57,0.04866781085729599
1732707464.2247021,58,0.06275811791419983
1732707465.9518628,59,0.06332183629274368
1732707468.1081839,60,0.0576317124068737
1732707470.4892068,61,0.09995559602975845
1732707471.7805336,62,0.07595578581094742
1732707474.884693,63,0.050651781260967255
1732707477.3220675,64,0.09669286012649536
1732707483.4128883,65,0.08791680634021759
1732707484.5271268,66,0.06782535463571548
1732707487.0271802,67,0.0350828617811203
1732707488.3137336,68,0.03868962079286575
1732707492.0084052,69,0.08238257467746735
1732707493.27733,70,0.07020584493875504
1732707497.2869105,71,0.10734573751688004
1732707500.3464057,72,0.05561264604330063
1732707501.242532,73,0.09947336465120316
1732707502.0796654,74,0.07274740934371948
1732707504.2752783,75,0.08848202228546143
1732707507.526793,76,0.0719982236623764
1732707512.2468946,77,0.06163966655731201
1732707513.9105985,78,0.07468923181295395
1732707517.0369968,79,0.07097847759723663
1732707518.5155327,80,0.04813734069466591
1732707524.7667232,81,0.1069524958729744
1732707528.6151617,82,0.1066851019859314
1732707531.1681561,83,0.08597158640623093
1732707535.1420944,84,0.07100173830986023
1732707539.076874,85,0.07098432630300522
1732707543.4809904,86,0.10399958491325378
1732707547.8147273,87,0.09221822023391724
1732707552.4287083,88,0.09709295630455017
1732707555.8872955,89,0.08388455212116241
1732707561.749184,90,0.09206347167491913
1732707568.5834446,91,0.07250016182661057
1732707570.4037411,92,0.062543585896492
1732707574.3231003,93,0.13533250987529755
1732707581.7099767,94,0.0934339314699173
1732707591.8472254,95,0.042409203946590424
1732707597.3320882,96,0.05289115384221077
1732707603.8035433,97,0.12366070598363876
1732707617.009385,98,0.059498827904462814
1732707623.1498818,99,0.041025061160326004
1732707629.706538,100,0.06716100871562958
1732707634.3476222,101,0.07499749213457108
1732707637.9905503,102,0.10444444417953491
1732707642.7541318,103,0.13299645483493805
1732707650.7029295,104,0.14436420798301697
1732707653.0239663,105,0.07574585825204849
1732707667.462799,106,0.12153153121471405
1732707668.2469711,107,0.13266083598136902
1732707683.8727667,108,0.08202691376209259
1732707691.1042075,109,0.1388780027627945
1732707695.5078442,110,0.12791955471038818
1732707707.9624412,111,0.28684473037719727
1732707714.9437668,112,0.04722348228096962
1732707719.5235858,113,0.056884765625
1732707723.756659,114,0.1334610879421234
1732707730.1041012,115,0.0715542882680893
1732707740.7004914,116,0.12173696607351303
1732707744.9712474,117,0.0654253289103508
1732707748.964918,118,0.05590523034334183
1732707753.754085,119,0.03928711637854576
1732707758.1493948,120,0.05063674971461296
1732707762.4510052,121,0.0460488423705101
1732707768.2028244,122,0.05449153855443001
1732707777.8008938,123,0.04541973024606705
1732707783.2660956,124,0.08687661588191986
1732707788.0753317,125,0.029092933982610703
1732707793.7726955,126,0.04054031893610954
1732707798.0809307,127,0.05400355905294418
1732707804.6200087,128,0.04933598265051842
1732707810.6423185,129,0.0626765638589859
1732707815.5113137,130,0.025467712432146072
1732707819.0278137,131,0.030715521425008774
1732707822.7441626,132,0.06694138795137405
1732707826.788594,133,0.035939235240221024
1732707830.846625,134,0.07290525734424591
1732707835.4297826,135,0.05414862558245659
1732707839.737722,136,0.135614812374115
1732707843.415673,137,0.05535688251256943
1732707846.9363763,138,0.05217241123318672
1732707850.645448,139,0.04944896697998047
1732707855.0424585,140,0.06445614248514175
1732707859.2313895,141,0.06891341507434845
1732707862.9820862,142,0.04967738687992096
1732707867.1474245,143,0.11677739769220352
1732707871.5067577,144,0.052193533629179
1732707875.5021496,145,0.05208746716380119
1732707880.1063595,146,0.03932318836450577
1732707884.230656,147,0.13892605900764465
1732707887.84982,148,0.043503955006599426
1732707891.7227085,149,0.0382888987660408
1732707896.243691,150,0.033465199172496796
1732707900.660079,151,0.04107927531003952
1732707905.5016375,152,0.038575924932956696
1732707910.2655954,153,0.05331835523247719
1732707914.7245417,154,0.03883067145943642
1732707919.107597,155,0.035155508667230606
1732707923.5109088,156,0.04501397907733917
1732707928.7355225,157,0.05141477659344673
1732707932.9115057,158,0.03925889730453491
1732707937.2344394,159,0.027063695713877678
